Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling,DateTime,DateTime_rounded,GHI,DNI,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Solar Zenith Angle,Aerosol Optical Depth,Precipitable Water,Ozone,Cloud Type,Surface Albedo,Mapped_Latitude,Mapped_Longitude,DateTime_NREL,Clearness_Index,DNI_Clearness,Diffuse_Fraction,Solar_Elevation,Hour_sin,Hour_cos,Month_sin,Month_cos
Camp Murray,20180120,1300,47.11,-122.57,84,201801000000.0,1,13,Winter,86.70044,11.06651,3.83505,11,10.0,1006.6,35,2018-01-20 13:00:00,2018-01-20 13:00:00,40,3,40,86,420,36,83.18,0.056,1.3,0.386,8,0.12,47.11,-122.57,2018-01-20 13:00:00,0.46511627906976744,0.007142857142857143,1.0,6.819999999999993,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180121,1330,47.11,-122.57,84,201801000000.0,1,13,Winter,87.98828,8.99948,1.548,15,10.0,999.8,722,2018-01-21 13:30:00,2018-01-21 13:30:00,12,0,12,34,270,20,86.94,0.048,1.2000000000000002,0.395,6,0.13,47.11,-122.57,2018-01-21 13:30:00,0.35294117647058826,0.0,1.0,3.0600000000000023,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180122,1215,47.11,-122.57,84,201801000000.0,1,12,Winter,84.79004,11.60027,2.46287,9,10.0,1013.9,722,2018-01-22 12:15:00,2018-01-22 12:00:00,107,4,106,226,691,52,75.43,0.045,1.1,0.391,4,0.13,47.11,-122.57,2018-01-22 12:00:00,0.47345132743362833,0.005788712011577424,0.9906542056074766,14.569999999999993,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
Camp Murray,20180122,1300,47.11,-122.57,84,201801000000.0,1,13,Winter,81.32935,10.37415,1.68883,11,10.0,1014.3,722,2018-01-22 13:00:00,2018-01-22 13:00:00,25,0,25,95,455,38,82.74,0.051,1.0,0.4,4,0.13,47.11,-122.57,2018-01-22 13:00:00,0.2631578947368421,0.0,1.0,7.260000000000005,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180122,1315,47.11,-122.57,84,201801000000.0,1,13,Winter,80.85938,10.9935,3.7295,11,10.0,1014.3,95,2018-01-22 13:15:00,2018-01-22 13:00:00,25,0,25,95,455,38,82.74,0.051,1.0,0.4,4,0.13,47.11,-122.57,2018-01-22 13:00:00,0.2631578947368421,0.0,1.0,7.260000000000005,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180122,1330,47.11,-122.57,84,201801000000.0,1,13,Winter,77.47192,11.68083,1.72401,8,10.0,1014.3,42,2018-01-22 13:30:00,2018-01-22 13:30:00,13,0,13,36,249,22,86.74,0.051,1.0,0.402,4,0.13,47.11,-122.57,2018-01-22 13:30:00,0.3611111111111111,0.0,1.0,3.260000000000005,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180126,1230,47.11,-122.57,84,201801000000.0,1,12,Winter,92.56592,7.81616,1.51291,10,4.0,1009.6,12,2018-01-26 12:30:00,2018-01-26 12:30:00,47,1,47,175,565,56,77.83,0.078,1.2000000000000002,0.378,8,0.12,47.11,-122.57,2018-01-26 12:30:00,0.26857142857142857,0.0017699115044247787,1.0,12.170000000000002,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
Camp Murray,20180126,1300,47.11,-122.57,84,201801000000.0,1,13,Winter,93.09692,8.98438,2.53324,11,5.0,1009.2,11,2018-01-26 13:00:00,2018-01-26 13:00:00,52,5,51,111,527,36,81.83,0.041,1.1,0.405,8,0.12,47.11,-122.57,2018-01-26 13:00:00,0.46846846846846846,0.009487666034155597,0.9807692307692307,8.170000000000002,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180126,1330,47.11,-122.57,84,201801000000.0,1,13,Winter,91.24756,7.85141,1.548,11,5.0,1009.6,21,2018-01-26 13:30:00,2018-01-26 13:30:00,12,0,12,49,348,24,85.87,0.041,1.1,0.405,4,0.12,47.11,-122.57,2018-01-26 13:30:00,0.24489795918367346,0.0,1.0,4.1299999999999955,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180127,1245,47.11,-122.57,84,201801000000.0,1,12,Winter,62.07275,15.56061,2.46287,22,10.0,1006.2,21,2018-01-27 12:45:00,2018-01-27 13:00:00,22,0,22,110,447,45,81.59,0.079,1.2000000000000002,0.377,8,0.13,47.11,-122.57,2018-01-27 13:00:00,0.2,0.0,1.0,8.409999999999997,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
Camp Murray,20180127,1300,47.11,-122.57,84,201801000000.0,1,13,Winter,54.83398,18.00781,5.9109,22,10.0,1006.9,21,2018-01-27 13:00:00,2018-01-27 13:00:00,22,0,22,110,447,45,81.59,0.079,1.2000000000000002,0.377,8,0.13,47.11,-122.57,2018-01-27 13:00:00,0.2,0.0,1.0,8.409999999999997,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180127,1315,47.11,-122.57,84,201801000000.0,1,13,Winter,53.02124,16.85471,2.77953,23,10.0,1007.2,26,2018-01-27 13:15:00,2018-01-27 13:00:00,22,0,22,110,447,45,81.59,0.079,1.2000000000000002,0.377,8,0.13,47.11,-122.57,2018-01-27 13:00:00,0.2,0.0,1.0,8.409999999999997,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180130,1100,47.11,-122.57,84,201801000000.0,1,11,Winter,71.0022,15.48004,3.51819,10,10.0,1009.9,722,2018-01-30 11:00:00,2018-01-30 11:00:00,254,94,219,363,777,73,68.07000000000001,0.061,1.0,0.399,4,0.12,47.11,-122.57,2018-01-30 11:00:00,0.699724517906336,0.12097812097812098,0.8622047244094488,21.929999999999993,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
Camp Murray,20180130,1145,47.11,-122.57,84,201801000000.0,1,11,Winter,67.57202,12.36061,2.5331,10,10.0,1010.9,722,2018-01-30 11:45:00,2018-01-30 12:00:00,9,0,9,261,696,63,73.43,0.058,1.0,0.401,4,0.12,47.11,-122.57,2018-01-30 12:00:00,0.034482758620689655,0.0,1.0,16.569999999999993,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
Camp Murray,20180130,1300,47.11,-122.57,84,201801000000.0,1,13,Winter,31.37207,25.22858,8.90153,11,10.0,1010.3,60,2018-01-30 13:00:00,2018-01-30 13:00:00,9,0,9,122,512,41,80.87,0.049,2.0,0.361,9,0.12,47.11,-122.57,2018-01-30 13:00:00,0.07377049180327869,0.0,1.0,9.129999999999995,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180131,1130,47.11,-122.57,84,201801000000.0,1,11,Winter,82.39746,9.03976,1.61837,6,6.0,1012.9,37,2018-01-31 11:30:00,2018-01-31 11:30:00,162,41,148,320,759,63,70.21000000000001,0.051,1.3,0.389,8,0.12,47.11,-122.57,2018-01-31 11:30:00,0.50625,0.05401844532279315,0.9135802469135802,19.789999999999992,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
Camp Murray,20180131,1200,47.11,-122.57,84,201801000000.0,1,12,Winter,81.71387,9.77745,2.42755,7,6.0,1013.3,11,2018-01-31 12:00:00,2018-01-31 12:00:00,129,29,121,267,729,56,73.16,0.042,1.3,0.388,8,0.12,47.11,-122.57,2018-01-31 12:00:00,0.48314606741573035,0.039780521262002745,0.937984496124031,16.840000000000003,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
Camp Murray,20180131,1300,47.11,-122.57,84,201801000000.0,1,13,Winter,67.67578,12.92458,2.63879,6,10.0,1012.9,35,2018-01-31 13:00:00,2018-01-31 13:00:00,10,0,10,129,514,45,80.62,0.06,0.9,0.402,4,0.12,47.11,-122.57,2018-01-31 13:00:00,0.07751937984496124,0.0,1.0,9.379999999999995,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
Camp Murray,20180201,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,81.64673,10.94315,1.65364,6,10.0,1012.6,25,2018-02-01 12:00:00,2018-02-01 12:00:00,55,1,55,265,718,54,72.9,0.038,2.3000000000000003,0.315,8,0.12,47.11,-122.57,2018-02-01 12:00:00,0.20754716981132076,0.001392757660167131,1.0,17.099999999999994,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180201,1245,47.11,-122.57,84,201802000000.0,2,12,Winter,79.55322,11.59019,1.72401,6,10.0,1011.9,24,2018-02-01 12:45:00,2018-02-01 13:00:00,59,1,59,135,563,41,80.37,0.042,1.3,0.386,4,0.12,47.11,-122.57,2018-02-01 13:00:00,0.43703703703703706,0.0017761989342806395,1.0,9.629999999999995,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180201,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,78.79639,11.57005,1.68883,5,10.0,1011.9,26,2018-02-01 13:00:00,2018-02-01 13:00:00,59,1,59,135,563,41,80.37,0.042,1.3,0.386,4,0.12,47.11,-122.57,2018-02-01 13:00:00,0.43703703703703706,0.0017761989342806395,1.0,9.629999999999995,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180201,1345,47.11,-122.57,84,201802000000.0,2,13,Winter,78.01514,12.24983,0.44579,5,10.0,1011.3,23,2018-02-01 13:45:00,2018-02-01 14:00:00,3,0,3,16,161,12,88.68,0.04,1.3,0.386,4,0.12,47.11,-122.57,2018-02-01 14:00:00,0.1875,0.0,1.0,1.3199999999999932,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180201,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,78.17993,12.34047,1.72401,3,10.0,1010.9,23,2018-02-01 14:00:00,2018-02-01 14:00:00,3,0,3,16,161,12,88.68,0.04,1.3,0.386,4,0.12,47.11,-122.57,2018-02-01 14:00:00,0.1875,0.0,1.0,1.3199999999999932,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180202,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,95.45288,14.1507,4.60909,18,10.0,1010.3,26,2018-02-02 12:00:00,2018-02-02 12:00:00,152,49,137,276,741,55,72.63,0.037,1.6,0.338,8,0.12,47.11,-122.57,2018-02-02 12:00:00,0.5507246376811594,0.06612685560053981,0.9013157894736842,17.370000000000005,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180206,1115,47.11,-122.57,84,201802000000.0,2,11,Winter,71.16089,13.58421,1.68883,6,10.0,1017.0,28,2018-02-06 11:15:00,2018-02-06 11:00:00,177,34,163,392,789,72,66.05,0.057,1.9,0.288,8,0.12,47.11,-122.57,2018-02-06 11:00:00,0.45153061224489793,0.043092522179974654,0.9209039548022598,23.950000000000003,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
Camp Murray,20180206,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,64.74609,14.93118,3.90542,7,10.0,1017.3,29,2018-02-06 12:00:00,2018-02-06 12:00:00,47,1,47,290,717,63,71.51,0.056,1.9,0.289,8,0.12,47.11,-122.57,2018-02-06 12:00:00,0.16206896551724137,0.001394700139470014,1.0,18.489999999999995,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180207,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,55.37109,18.12111,2.14622,9,10.0,1019.0,32,2018-02-07 12:00:00,2018-02-07 12:00:00,176,61,156,297,730,62,71.23,0.056,1.7000000000000002,0.311,8,0.12,47.11,-122.57,2018-02-07 12:00:00,0.5925925925925926,0.08356164383561644,0.8863636363636364,18.769999999999996,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180207,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,50.8667,19.96658,5.06677,6,10.0,1018.6,32,2018-02-07 13:00:00,2018-02-07 13:00:00,35,1,35,157,557,49,78.83,0.06,1.9,0.289,8,0.12,47.11,-122.57,2018-02-07 13:00:00,0.2229299363057325,0.0017953321364452424,1.0,11.170000000000002,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180207,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,49.823,20.60608,3.09636,7,10.0,1018.0,42,2018-02-07 14:00:00,2018-02-07 14:00:00,4,0,4,28,199,19,87.33,0.06,1.9,0.29,4,0.12,47.11,-122.57,2018-02-07 14:00:00,0.14285714285714285,0.0,1.0,2.6700000000000017,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180208,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,62.62207,18.06824,6.15754,13,10.0,1011.9,12,2018-02-08 13:00:00,2018-02-08 13:00:00,79,10,77,162,574,48,78.56,0.059,1.8,0.316,8,0.12,47.11,-122.57,2018-02-08 13:00:00,0.4876543209876543,0.017421602787456445,0.9746835443037974,11.439999999999998,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180208,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,57.72095,18.76564,4.22207,11,10.0,1011.6,12,2018-02-08 14:00:00,2018-02-08 14:00:00,15,0,15,31,249,18,87.10000000000001,0.051,1.7000000000000002,0.321,8,0.12,47.11,-122.57,2018-02-08 14:00:00,0.4838709677419355,0.0,1.0,2.8999999999999915,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180209,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,59.83276,12.32788,3.87023,0,10.0,1015.0,18,2018-02-09 12:00:00,2018-02-09 12:00:00,182,21,175,323,796,59,70.65,0.04,0.8,0.333,4,0.12,47.11,-122.57,2018-02-09 12:00:00,0.5634674922600619,0.026381909547738693,0.9615384615384616,19.349999999999994,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180209,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,51.67236,14.84558,2.81471,0,10.0,1014.6,20,2018-02-09 13:00:00,2018-02-09 13:00:00,122,77,106,174,614,49,78.3,0.051,0.9,0.322,8,0.12,47.11,-122.57,2018-02-09 13:00:00,0.7011494252873564,0.1254071661237785,0.8688524590163934,11.700000000000003,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180209,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,21.44165,30.37979,14.9511,0,10.0,1014.3,23,2018-02-09 14:00:00,2018-02-09 14:00:00,22,1,22,36,258,22,86.86,0.051,0.8,0.32,8,0.12,47.11,-122.57,2018-02-09 14:00:00,0.6111111111111112,0.003875968992248062,1.0,3.1400000000000006,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180209,1415,47.11,-122.57,84,201802000000.0,2,14,Winter,29.46167,23.81363,3.06117,3,10.0,1013.9,722,2018-02-09 14:15:00,2018-02-09 14:00:00,22,1,22,36,258,22,86.86,0.051,0.8,0.32,8,0.12,47.11,-122.57,2018-02-09 14:00:00,0.6111111111111112,0.003875968992248062,1.0,3.1400000000000006,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180210,1100,47.11,-122.57,84,201802000000.0,2,11,Winter,26.54419,24.48837,3.87023,0,10.0,1019.3,722,2018-02-10 11:00:00,2018-02-10 11:00:00,374,516,154,445,896,64,64.82000000000001,0.034,0.5,0.315,8,0.12,47.11,-122.57,2018-02-10 11:00:00,0.8404494382022472,0.5758928571428571,0.4117647058823529,25.179999999999993,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
Camp Murray,20180210,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,14.19067,31.02936,10.30947,6,10.0,1019.7,722,2018-02-10 12:00:00,2018-02-10 12:00:00,248,213,176,341,842,58,70.36,0.034,0.4,0.317,8,0.12,47.11,-122.57,2018-02-10 12:00:00,0.7272727272727273,0.2529691211401425,0.7096774193548387,19.64,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180210,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,10.47363,33.57224,9.2539,8,10.0,1019.0,722,2018-02-10 13:00:00,2018-02-10 13:00:00,45,0,45,182,650,47,78.03,0.043,0.8,0.339,4,0.12,47.11,-122.57,2018-02-10 13:00:00,0.24725274725274726,0.0,1.0,11.969999999999999,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180210,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,12.06665,32.22527,8.33906,3,10.0,1018.3,722,2018-02-10 14:00:00,2018-02-10 14:00:00,20,0,20,39,302,21,86.61,0.045,0.9,0.346,4,0.12,47.11,-122.57,2018-02-10 14:00:00,0.5128205128205128,0.0,1.0,3.3900000000000006,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180211,1100,47.11,-122.57,84,201802000000.0,2,11,Winter,25.22583,26.40938,8.16313,6,10.0,1002.9,722,2018-02-11 11:00:00,2018-02-11 11:00:00,188,7,185,443,870,69,64.51,0.044,0.7000000000000001,0.324,4,0.13,47.11,-122.57,2018-02-11 11:00:00,0.42437923250564336,0.008045977011494253,0.9840425531914894,25.489999999999995,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
Camp Murray,20180211,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,32.09839,21.38657,11.01687,8,10.0,1003.2,19,2018-02-11 12:00:00,2018-02-11 12:00:00,34,0,34,335,805,61,70.07000000000001,0.044,0.7000000000000001,0.326,4,0.13,47.11,-122.57,2018-02-11 12:00:00,0.10149253731343283,0.0,1.0,19.929999999999993,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180211,1215,47.11,-122.57,84,201802000000.0,2,12,Winter,16.13159,31.55304,10.30009,11,10.0,1003.5,722,2018-02-11 12:15:00,2018-02-11 12:00:00,34,0,34,335,805,61,70.07000000000001,0.044,0.7000000000000001,0.326,4,0.13,47.11,-122.57,2018-02-11 12:00:00,0.10149253731343283,0.0,1.0,19.929999999999993,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180211,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,10.18066,37.35634,12.17072,7,10.0,1002.9,722,2018-02-11 13:00:00,2018-02-11 13:00:00,161,283,101,196,710,45,77.76,0.034,0.4,0.314,8,0.13,47.11,-122.57,2018-02-11 13:00:00,0.8214285714285714,0.39859154929577467,0.6273291925465838,12.239999999999995,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180211,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,18.55469,25.86304,6.14538,9,10.0,1003.2,35,2018-02-11 14:00:00,2018-02-11 14:00:00,27,3,27,46,379,22,86.37,0.036,0.4,0.311,8,0.13,47.11,-122.57,2018-02-11 14:00:00,0.5869565217391305,0.0079155672823219,1.0,3.6299999999999955,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180212,1100,47.11,-122.57,84,201802000000.0,2,11,Winter,16.1499,25.1606,6.89644,0,10.0,1015.3,722,2018-02-12 11:00:00,2018-02-12 11:00:00,465,931,60,465,931,60,64.19,0.024,0.4,0.236,0,0.13,47.11,-122.57,2018-02-12 11:00:00,1.0,1.0,0.12903225806451613,25.810000000000002,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
Camp Murray,20180212,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,7.9895,32.21771,10.39907,10,10.0,1015.6,722,2018-02-12 12:00:00,2018-02-12 12:00:00,356,874,54,356,874,54,69.77,0.023,0.4,0.231,0,0.13,47.11,-122.57,2018-02-12 12:00:00,1.0,1.0,0.15168539325842698,20.230000000000004,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180212,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,5.43823,36.11259,11.42426,6,10.0,1015.3,722,2018-02-12 13:00:00,2018-02-12 13:00:00,30,0,30,193,668,48,77.49,0.045,0.7000000000000001,0.328,4,0.13,47.11,-122.57,2018-02-12 13:00:00,0.15544041450777202,0.0,1.0,12.510000000000005,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180212,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,3.49121,39.40071,11.46088,6,10.0,1015.3,722,2018-02-12 14:00:00,2018-02-12 14:00:00,7,0,7,47,353,23,86.12,0.045,0.6000000000000001,0.33,4,0.13,47.11,-122.57,2018-02-12 14:00:00,0.14893617021276595,0.0,1.0,3.8799999999999955,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180213,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,9.91821,34.12109,10.41701,0,10.0,1014.6,722,2018-02-13 12:00:00,2018-02-13 12:00:00,278,310,169,338,792,60,69.48,0.04,1.5,0.202,2,0.13,47.11,-122.57,2018-02-13 12:00:00,0.8224852071005917,0.39141414141414144,0.6079136690647482,20.519999999999996,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180213,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,7.54395,36.14784,16.84654,0,10.0,1013.3,722,2018-02-13 13:00:00,2018-02-13 13:00:00,210,753,43,210,753,43,77.21000000000001,0.023,0.4,0.227,0,0.13,47.11,-122.57,2018-02-13 13:00:00,1.0,1.0,0.20476190476190476,12.789999999999992,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180213,1400,47.11,-122.57,84,201802000000.0,2,14,Winter,7.99561,32.28569,11.59946,0,10.0,1011.9,722,2018-02-13 14:00:00,2018-02-13 14:00:00,54,440,22,54,440,22,85.88,0.024,0.5,0.224,0,0.13,47.11,-122.57,2018-02-13 14:00:00,1.0,1.0,0.4074074074074074,4.1200000000000045,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180214,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,90.91187,8.46825,1.82956,3,10.0,1006.6,12,2018-02-14 12:00:00,2018-02-14 12:00:00,92,0,92,349,795,66,69.18,0.054,0.8,0.262,4,0.13,47.11,-122.57,2018-02-14 12:00:00,0.2636103151862464,0.0,1.0,20.819999999999993,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180214,1215,47.11,-122.57,84,201802000000.0,2,12,Winter,87.78687,9.68933,2.70916,5,10.0,1006.6,9,2018-02-14 12:15:00,2018-02-14 12:00:00,92,0,92,349,795,66,69.18,0.054,0.8,0.262,4,0.13,47.11,-122.57,2018-02-14 12:00:00,0.2636103151862464,0.0,1.0,20.819999999999993,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180214,1315,47.11,-122.57,84,201802000000.0,2,13,Winter,86.77979,9.69185,1.86475,5,10.0,1006.9,16,2018-02-14 13:15:00,2018-02-14 13:00:00,116,35,108,198,658,49,76.94,0.043,1.5,0.21,8,0.13,47.11,-122.57,2018-02-14 13:00:00,0.5858585858585859,0.05319148936170213,0.9310344827586207,13.060000000000002,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
Camp Murray,20180214,1415,47.11,-122.57,84,201802000000.0,2,14,Winter,84.60083,9.09767,1.86475,6,10.0,1007.6,38,2018-02-14 14:15:00,2018-02-14 14:00:00,8,0,8,51,344,25,85.63,0.047,1.6,0.219,4,0.13,47.11,-122.57,2018-02-14 14:00:00,0.1568627450980392,0.0,1.0,4.3700000000000045,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
Camp Murray,20180215,1115,47.11,-122.57,84,201802000000.0,2,11,Winter,80.10254,8.42041,0.70795,3,10.0,1019.7,7,2018-02-15 11:15:00,2018-02-15 11:00:00,249,57,223,452,814,85,63.23,0.078,1.1,0.247,8,0.13,47.11,-122.57,2018-02-15 11:00:00,0.5508849557522124,0.07002457002457002,0.8955823293172691,26.770000000000003,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
Camp Murray,20180215,1130,47.11,-122.57,84,201802000000.0,2,11,Winter,79.73022,8.41286,1.82956,3,10.0,1019.7,9,2018-02-15 11:30:00,2018-02-15 11:30:00,193,30,181,404,786,82,65.78,0.078,1.1,0.249,8,0.13,47.11,-122.57,2018-02-15 11:30:00,0.4777227722772277,0.03816793893129771,0.9378238341968912,24.22,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
Camp Murray,20180215,1200,47.11,-122.57,84,201802000000.0,2,12,Winter,72.43652,10.93811,4.74983,3,10.0,1019.7,7,2018-02-15 12:00:00,2018-02-15 12:00:00,115,6,113,347,761,73,68.88,0.068,1.1,0.252,6,0.13,47.11,-122.57,2018-02-15 12:00:00,0.3314121037463977,0.00788436268068331,0.9826086956521739,21.120000000000005,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180215,1230,47.11,-122.57,84,201802000000.0,2,12,Winter,57.48901,14.22623,4.08134,5,10.0,1019.7,9,2018-02-15 12:30:00,2018-02-15 12:30:00,88,5,86,280,706,67,72.44,0.068,1.1,0.251,8,0.13,47.11,-122.57,2018-02-15 12:30:00,0.3142857142857143,0.007082152974504249,0.9772727272727273,17.560000000000002,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
Camp Murray,20180215,1300,47.11,-122.57,84,201802000000.0,2,13,Winter,62.30469,12.88681,1.97041,7,10.0,1019.7,16,2018-02-15 13:00:00,2018-02-15 13:00:00,89,2,89,206,663,53,76.67,0.054,0.8,0.26,4,0.13,47.11,-122.57,2018-02-15 13:00:00,0.4320388349514563,0.0030165912518853697,1.0,13.329999999999998,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
